0x6db0894203e0e0e469add61f1c95e84432858346, 5.5126828E12, 1.586991E-7
0xa2dcb52f5cf34a84a2ebfb7d937f7051ae4c697b, 7.96054E11, 2.2916803E-8
0x7e0e2a962fb6a6842d6d1c4973101e139ea77811, 5.1037251E12, 1.4692604E-7
0x8be1a00007e646a02b4fb613606795a6a617bc4f, 7.958762E9, 2.2911682E-10
0x3650e0d4e30f5d59f2796d20bf242bdba311a6da, 3.04194079E14, 7.0252895E-6
0xf6309fb59b7e63f3ffb76e0dbd29e4eadae02426, 3.10400076E13, 2.035474E-34
0x3143cf35ba7aad7d344a27b4207e47a1ab06bacb, 5.0E9, 1.6177475E-15
0xabfb11cd8954babf095cda897ebb44a92b87e3b1, 1.96329996E11, 5.651948E-9
0xbf8887fc01b2cb22dddf6129c7dc6302ca59a350, 6.76344E12, 5.7462405E-8
0x0f0f18e805f430a383e7c7f64cf5071965725c16, 1.42542197E14, 1.3489662E-6
0x5ac0992b2e118f1c641ebb14c71469a909cb9f3e, 5819.0, 3.0901433E-31
0x0a45b77a3c4d600c6e5999a76bb70f2d53a794a4, 2.50999996E12, 7.1826917E-10
0xd9f146aaf37f6940621d55c370876521677ff2cb, 2.0150987E12, 1.7172905E-8
0xfc907b07fcf3ed79be48b7139741ec6bcd7c1365, 1.07479368E12, 1.4122809E-31
0x931be42120ac01f548eea17ad9ea92d3a319091e, 2.01938567E12, 6.122822E-19
0xfa29e806425f551c1ea6fb9a6f5ec22bb1eb4bb7, 1.61339003E10, 4.644627E-10
0x36b8bb45e3b0dcd2d51d4d1efab37e088367f5b5, 2.03000203E13, 8.504632E-8
0xa6024cefa71e107bbd9d8d0845d150653bcb722f, 2.82811171E12, 3.5835416E-8
0x61342793cfed2f03146958c9211d4d82c16122c3, 2.67760446E13, 7.708287E-7
0x276701908a96a8be34a6f9f19654e49da202d436, 5.2770641E12, 6.4675474E-12
0xcdf9324ea60df5f892a5611793b3ecb52d7c8d0c, 3.01000006E12, 3.547475E-10
0xe817399ffa34e5fab618d9f9ea6878e2023bf1be, 3.06443374E12, 8.5520576E-8
0x571456f6919ff85fecd0e9d89313c0f1f7424b9c, 5.7871916E12, 1.7546891E-18
0xff235b7f052c243dac2e8ada024cb0d7188513b5, 2.3E9, 6.9736506E-22
0x2f3593fb5a2b151f1586c77dd687b045fe4e79cc, 2.11007642E9, 1.8312069E-9
0x6dee7de554102dbb6e0eea0ef21480c1cdc66bbb, 4.7961631E13, 7.5669E-41
0x358e8e4018b87e05fbed0a8c2b80370446b3d6f2, 8.7566582E10, 4.2E-45
0x903c82db5fb4660ddc316ba334a7e9e09967e774, 1.95853992E11, 5.638245E-9
0x780fc64eca9ed5be18d19d74be50cdb41e8103da, 6.4006951E12, 1.3064673E-35
0x70a50b5dd7a00b7d3bde12a4244c9bbca438a410, 2.12339825E12, 6.112838E-8
0xba7d524afc9586bd9e61d6f3f6d8e694cd2c4bdd, 1.79906449E13, 9.564143E-8
0x5dca83bb6fe34e43356db2a4f3a10ebcfccf532c, 2.68687081E11, 7.734963E-9
0x03d509fd2dd159cff15dd9ed45878158ac6847dc, 1.5630051E7, 2.918153E-8
0x02c3c6bc651c8f52febc244d711f1ca8569ab008, 1.87833467E11, 5.4073492E-9
0x5dc8d2dfa7f26f00b7d63337823eed1b32fcd0d5, 4.99999993E14, 3.26892E-40
0xcccd9a2cd9de8d59347171a8636a3e99a77e7ccc, 128.0, 7.344289E-7
0x1f7e07a56f47de1e03ba3f83ea9776e8c996f57e, 6.6211099E11, 1.906085E-8
0xb13fd9bdb988611d471f33eff1b205652862c34a, 9.5228998E12, 2.7414524E-7
0xdef254bb0201f543be10473336aa922de7651888, 1.0E12, 2.8787998E-8
0xcc3a0f3ecf9195e6a63a1e4eb8bc321946366cce, 1.64933581E10, 4.7481075E-10
0x11d5736d22c734387b8d80428064770719207f68, 4982.0, 7.5234226E-8
0x2d0ceb3ae63817b71a980fc4a68a91dcb7752812, 1.75774651E13, 1.514151E-18
0x687b7961b1eb50068a2d5465640cd9c3894808dd, 1.80657154E12, 5.200758E-8
0x498721f63bd99676403cc345378b039b4a87ba44, 1.21310565E13, 2.1508872E-36
0xe4f70d3d18215bc9430204647ca74d052bf588b8, 1.55002175E11, 2.0367312E-32
0x83f9cd26d38cc3081b09782caa5ce0f0ccec679d, 3.7164092E12, 1.7730793E-8
0x085da0829d1e2338f18312aa3ff872ff8053d355, 2.48659811E12, 4.90288E-32
0xb13f22b40fbe0165dd3708ddf15a7eeff4143341, 4.2864718E10, 1.2339895E-9
0x1710c1cc43eaa38a7174d196fb319b514c8ce1fe, 8000.0, 8.551059E-19
0x63cc39b9e80313affcfd878a0a89b6c91b762785, 5.4998692E13, 1.6345E-41
0x779d603e725b53af00d15a418e1f4b886265432b, 5.31241042E11, 1.5293368E-8
0x0df50fcdabc738fedeef054e9bdcf6921be774aa, 1.59105997E10, 4.5803436E-10
0x756a98569b714b17e3c9c0fe0f5b3e8c74c86804, 3.21798287E10, 9.263928E-10
0x5e40d97fdbfc73e832ae06c10422b6d204f1bfe4, 6.0006133E13, 1.439615E-6
0x5c00129a92029fd396b4873db40da89d1c948e04, 5.1151834E12, 6.695307E-8
0xfb14b4cd78527c11aa811b4ae864a62babed00bc, 7.2261687E12, 1.8845677E-7
0x888abdcacee172e5f8b8528ce68c6ed19fd74b46, 2.28043686E11, 6.5649215E-9
0x17d0d1272f005f748dff6c8474f0809182751bd7, 6.9182888E11, 1.9916369E-8
0xf6407f4333197dc83b63b51195c2f9151ba54b6c, 5.8349029E12, 3.9068412E-19
0x0e4ac7529e2ab29f3ba563a94cef1ee309cf5e52, 1.33305467E12, 3.8375976E-8
0xf37fd25a7fb825af1838d5c074d762bfc503d110, 7.0426644E11, 2.0274422E-8
0xc321ed88448639ff61a4575105ee09c2500e58c1, 3.28025233E13, 6.14E-43
0x3ba343f2fe1b4f412c93d50d7de03c2a7e7a6856, 2.27644228E11, 6.5534214E-9
0x30c8734cc56e8446f18784f3cca4e387dceb387b, 2.99305402E12, 8.616403E-8
0xfb0cd50743109cee8d572f08a9fd500aaf440579, 9.679715E11, 2.7865962E-8
0x417b3f83fa4c5e67e4188ca1507c99a3ccd30a74, 1.67063994E13, 1.4051334E-7
0x063e22182d3fa4b6d9d21e5e32990d4d48be0bc1, 2.5005945E12, 3.362095E-32
0x2fa8e441c6ca7701226c236addcb1670959612cf, 1.71391451E12, 1.3355172E-8
0x4639ba37f5f944bc7b2ae110682e542d3f08c87f, 1.10928527E12, 3.1934103E-8
0xf43f6b9bf1a88075a3fa4a8791958586ea199da5, 5.391589E12, 8.0323936E-8
0x5d91e1c45540188fdfa547be3b321c37f2124f22, 1.32679886E13, 7.3955E-41
0xe769d85072672dd5e763816fa2c60627b5bcde52, 1.27106967E13, 3.6591553E-7
0xfb26000023bed7e3dbe15b37853f9bc43f0d3719, 1.27013736E12, 3.8510846E-19
0xbbd0dc50b441f80803b03a4a5c54f28ad9acbfe1, 3.17728007E13, 9.143874E-7
0xbdcbf01d5a0fbe303a4863b7331f4c3b87db7cc2, 5.1220411E14, 4160360.5
0xcd0038305794b0bb20e8104d5c1d149874f06d2e, 5.416358E12, 1.559261E-7
0xa99403a37f8f56eb4ff7bb51c214c6c3ab0cb839, 2.5932836E11, 7.4655455E-9
0x87f0208866bdab258628851e468d8da1dc250521, 1.26294124E12, 3.6357555E-8
0xd97d49eb5de6e8ba7c60f05ce6f40c3e028123ab, 1.20925966E12, 1.3934159E-8
0x940f1f14b07f5ae11e7ed1b637fc6a5a4caccc2a, 2.0E10, 1.4394E-7
0x01bad82ac04051da6f2fa65915eacfb73f4cf223, 9.6030907E12, 1.2618478E-30
0xc881d04c61a2a2f897ff04436ac0169595032ad0, 3.0270001E12, 9.700615E-13
0x3e05fa44db3d6f9166a28699030b9c68260f92ec, 2.17258246E11, 5.413804E-20
0x2883789df09434f547883b4b49ad3f46ca7f9d68, 600000.0, 9.564525E-7
0x13ec3f7bca98a1d586a9a8e0c4b0eb796427db91, 332000.0, 1.3960054E-7
0x0bd67dab3b3050d74c139796e9f00d8329299b22, 1.59999999E13, 1.861202E-7
0x3da9e0df41cdc6f847a4b6d067e92451b853d503, 3.04577806E11, 8.768186E-9
0x287550958be9d74d7f7152c911ba0b71801153a8, 3.11769314E15, 3.62432E-39
0xd9075be0db79b5c95f01502bcf9523b6b2c5f143, 1.20037143E13, 1.6709714E-7
0xc86a187f919a3ff0711d8dfdd3b835ec52a731db, 4.1352717E13, 1.5296973E-7
0x753718fa71c331755e220dc61637d6f42b06f5d7, 2.40501155E12, 2.608921E-8
0x57d2ff683455d1b2b8ed594fe1b7d498c5c9e655, 6.202175E11, 1.785482E-8
0x7c612b934430387ddb1daf0a8f2f580d5eff4ea2, 2.13782774E11, 1.5955804E-9
0x0928c592373cfe6b8b608bdab4a5ea87c9f07cb9, 2.36090098E11, 9.8E-45
0x9242d9bcd6422bf4ab6f78ae7c3ff49d4eae6299, 3.4791945E11, 7.2327387E-12
0x28bf51f47e903925c00a03264c7e7a0576785600, 2.48332828E13, 2.8747345E-7
0xdc709bc27ec2272732db09d85b47b98383834773, 3.76974633E12, 1.5325936E-8
0x6718ebdc5bd477f2312d1815f19ed011e903887f, 6.5800002E13, 4.95E-41
0x5b2dc50cf17e7b85acc3331e8442efb945bfb8f9, 3.00665432E12, 8.655556E-8
0x961c26543da1b75dab96ae986a921fffc92cfa7e, 5.2763268E7, 1.6418558E-18
0xe9e2e8096c746bad8bec987ff9467de3c9ed075d, 3.90540008E12, 1.12428644E-7
0xb3137b8bf61aceb6525e4e1d06d5de775d2a0b8a, 9.9999998E12, 2.8787997E-7
0x99d65b8d63cda84ac477fbf58f20b0568931f9e9, 1.2939091E12, 3.724906E-8
0xff879c932f9d6400bac6c3d14d920aa0bcb2e62d, 1.76053993E11, 5.0682423E-9
0x6d9235aebc3cc8db941196fc490a2f60d640a601, 2.11885731E13, 3.2084802E-8
0x954930f7befe4bba3be49d10b6de611db94b603b, 2.3493123E13, 6.0915404E-8
0x90e3ba73c3a5c018a4e1646eca4f75249f1b2a40, 4.75232698E11, 1.3680999E-8
0x8ed2968e68d9fc21e805903d378ccbcadfa608fe, 1.4716211E12, 4.236503E-8
0x5aae6eb040bc59f47a50ee616476091b85267772, 9.9405259E10, 2.8616784E-9
0xbd4c40e3191a6e271241e29500cb269a99745675, 2.7899999E11, 5.8000033E-12
0xfb5b840a85d41bf28081a31b186fce24eff5ab5f, 2.53253992E11, 1.533076E-9
0xb3bf32117f1e28149c3e3f403a7f703659c55a44, 1.58307252E13, 2.7317247E-7
0xa41eff1b93d67d02c1ff45db41a2debba388a0ef, 2.69605405E12, 5.644002E-9
0x132b9b39230f19622793749693d1765f32ba3bc4, 1.91537388E12, 1.1957784E-8
0xb0e96399485cf77bc97f64c27da250ef2582a1fb, 5.0E13, 2.0176877E-7
0xc79fd37f932b7809cfcfdb991f2d50a87d80b4f6, 1.65122566E12, 4.753548E-8
0x3f90f0b93d066a6a161b2b7cca429decc187faa1, 1.8726601E14, 1.22431E-40
0xde1c967c8190cc95212f64ca8878f5658009626c, 4.31559986E12, 2.270274E-8
0xaa9bdb711a1ff305f398777c65ac70be6bf0fa5f, 8.9275002E14, 9151770.0
0x1f8bcc2dcd6df2f77afdd5da7bdab6d8a6c93ef3, 2.10677321E12, 6.387783E-19
0x43ab31857192b338b677551b34759a7ba190d551, 5.0E13, 3.0935038E-8
0x94c4c463960082abed5430554e3698a19e3c9f6f, 3.7600694E10, 4.382864E-9
0x94fc295e2029b928d8268035bcf8acb1cf2a5d53, 5.0921079E12, 1.4659159E-7
0x9ea277aa2229751e8ac80614fa04277b07c03b59, 3.88189205E12, 1.1175191E-7
0xf8925d44b1bac1ffbf1defcc5ad1df074144bf55, 1.21007998E13, 1.956434E-35
0x8b8fda57fd99bbee2e2a2456b6a985abd6cc7b78, 1.0E10, 2.9562292E-12
0xc59919dee6857bc415b0c38718ec24ff2595bdd9, 2.06849366E14, 9.466E-41
0x854489f97ed5dea1c31db462914a2b08deb6f9d2, 2.49311579E12, 7.1771815E-8
0x7b44ec240142548ba93a59b0741291214790454d, 2.29111025E12, 4.71415E-9
0x19bf01982c7d1456c25e494678e565ae3b437767, 2.33839297E11, 6.731766E-9
0xba7e26c70d6c003ec059207007c193003bd95318, 5.057928E12, 8.888051E-8
0xe970539de5ec58e64c0e96a28e8836b60aac35a2, 3.24461946E12, 9.340611E-8
0x5d026c8304a6d868577b246fbc8b0d914f775bcf, 5.1857444E13, 3.2748E-41
0x4e942130f2f6e1e12a37352e4eef7ec1bf489e19, 8.383236E11, 2.5418154E-19
0x0d09dc9a840b1b4ea25194998fd90bb50fc2008a, 2.59103654E12, 7.459075E-8
0xbfeb0c3dab86b2a4e1bbd9f6bebbaf69847f7988, 3.1194738E7, 6.191534E-8
0x4d50a04adadc94b148ede1b05d17354b8dba291b, 3.41939564E13, 6.079798E-7
0x950e6e57dacde252a4d713f704a2f2f75ca812b1, 4.3414999E10, 1.249831E-9
0x082f3c7cd4c8d59d7f292d9f544d6c52e508fdb2, 5.4472532E12, 1.5681552E-7
0x28278e1dfff99f8afc86abd9dd86899a16d09839, 1.91989508E12, 5.5269936E-8
0x8ec94b09fcb334dbe005af660fdefebf1a65f6bc, 1.08999999E12, 1.9749116E-12
0x68b22215ff74e3606bd5e6c1de8c2d68180c85f7, 1.45258109E14, 1.9255263E-14
0x4f3f4ddfa4a2dced8ccca4e1ddc1ab63ec76a9c1, 1.00021452E13, 2.879417E-7
0x22948e86c9f70672d4b23b15568f6e2feac76f6e, 2.66070477E13, 4.3763578E-7
0x1468e770f53426f26d7213ae3337c754bf8d022a, 1.01058745E13, 2.9092791E-7
0x69f332d681dec087f4345513df0e6730c93572d5, 1.22965302E13, 3.539925E-7
0xc6b39bb7ba6d2f7bd99c1e136c9f2d3ae3a4e517, 2.49426199E11, 2.9968308E-10
0xf230d1a2aa2bffc5a22da2e32c778cdd2f219b85, 3.35852339E12, 9.668517E-8
0x2449ee2f74d48b3efd6bf9def981a01201aaf005, 1.88318445E14, 9.7E-44
0xc79a07848d120bb0d895a4cd6b996aff592a9f25, 1.6717054E13, 1.9337054E-7
0x575f755125b1b2be836adc33c212963a5c211d98, 5.0047966E12, 7.3712827E-9
0x241196305819af6a7c272056ae162ad36cf653d2, 1.59305761E12, 5.6E-45
0xc22fb05e97dcc675a1a900ddaec423ada2cc5ed1, 1.32E8, -1.4E-45
0x751befa7ba2c7edb116ee188f0ddce5416b3398a, 1.04310988E13, 2.8788E-8
0x522c685ff5fe332a3b6a7051d3614af924884d3e, 1.48577985E14, 9.19253E-8
0x536fe92d2b682c95ea45ff2579ee8608263f375e, 5.0290816E13, 4.2861672E-7
0xe0e27aa1278eb29bf01ba66e88c790dd8ae2c591, 9.0418348E13, 5.9114E-41
0x95a81579b30b33fc7a8976b517aded047c3bb059, 1.26573326E13, 1.676776E-7
0x0fc23e41cd8056df92957de3263af48ef028752a, 2.82687078E11, 8.137995E-9
0x730fbd4215cd63cec6a9446afd6c85bdee52c2ad, 1.02640296E11, 2.9548086E-9
0x69df0708c617ba611f0819376c19801afd6c0170, 1.76635134E11, 5.084972E-9
0xba4676a583b24d44aff4b5433ad9f8c1fbd3bb2f, 6.4007774E12, 1.4416345E-7
0xdebbd405700884be9102456abaa63457dbec0be5, 9.9936192E12, 2.8769628E-7
0x968f6331f8e84b92bd6f8cf28eda7d09faf47e37, 1.46110808E12, 4.206238E-8
0x7f97ea5495b1358eeca259af8482683bb2a80b64, 3.23020626E12, 9.299117E-8
0x1a7fff0fee68ec322821fde4a7d3898ca9828b00, 2.38151407E13, 3.113463E-7
0x33ea90d236ff33e95aee54b13239e22384c00635, 2.83464145E12, 8.160365E-8
0x36953d7e9d830cc906828e2b671aa985013fa57d, 1.82273324E12, 5.2472842E-8
0x2ba1be22a6300314d51bc00f82c609a8ebd18181, 1.16227163E13, 2.1321014E-7
0xe5e4c4294c2a7a01a15ba6baf42426e8b22c3d86, 5.40517564E11, 2.8630815E-9
0x4a08ee189a52e04919cb0ac0e4a35d1795f6e980, 1.55107805E13, 1.0099373E-7
0xc3f3815b6b3990914257c2872f3cee1368645c84, 1.19793024E13, 7.522174E-8
0xea969747b397be2bc788fa17ad6bea30fe673b47, 2.64000006E12, 2.4528599E-19
0x4a2426efca23a7fde4bb7ee478d3748ac9744291, 49300.0, 1.7249773E-8
0xe8d7121cb32622d8cf1702bf507f8cbda786f7b8, 5.9250001E13, 4.39017E-7
0xec77416daee15cc0c97347ff23245b311e362878, 1.49655732E11, 1.1189087E-8
0x173766ace07dd348a7f521cf27c49398320cc092, 3.11883999E13, 8.9785163E-7
0x06130120ff2b29c9d2c4838f042c57453c2de442, 1.82798238E11, 5.2623954E-9
0x88e4cfa6fc638583bc55f8c261e648c8e2002488, 1.89250968E12, 5.448157E-8
0x9f5ea6af1ce2e330c369b67bf31bdccc1e9a1123, 1.23192517E11, 5.6E-45
0x2a0e96141adb8f65469a610ce5d399699a77884f, 2.7844882E14, 1.3332902E-32
0x04f1b7b746493dd2d160225726dbd5c73e31ceb8, 1.0679259E13, 3.074345E-7
0x19af47bc80212215e70f14c7f28f4c8d3f5b83b9, 1.17769044E12, 3.3903355E-8
0x558cd3f1d60a1f5bdaa70474a5161f29248b2b76, 3.26188558E12, 9.390316E-8
0xb032ec905759b464a75ebbd41703cccebae77934, 7.5000001E12, 1.41196E-40
0xf92a643570cf54dadfe760ea576aa7be4414f187, 1.99605394E12, 5.74624E-8
0x50b998b2fc20a4d63b9903284dbaeb5394985d44, 7.0974905E11, 2.0432253E-8
0x0d7d446f776256282e4f5b8061907a75af7c061f, 1.38371003E14, 3.9834244E-6
0xc4d0ee5b642d3b429c58cc4d10bdcd92312ac180, 6.7901201E11, 1.4762125E-8
0x9fb84dd30b8605ca74cb8cdc8c3ba1c43fab9e4a, 4.52661152E8, 8.551344E-8
0x915c3143c73e200b7833236691c8651657f36e0a, 7.4062283E10, 2.1321047E-9
0x81341baa95a2aaf2295f8eb0d34cd1e47547cbad, 1.05934796E12, 3.049651E-8
0x02f668e77f1e6ae8ab3711ca78a430e7e07af2ea, 1.00001005E13, 7.5185355E-8
0xa62a5890ea4a12088f3d07cdd5577311de603022, 1.01372944E11, 2.9183242E-9
0xaa6312a204bf35712f467bcf9e0c21a5b4a19243, 1.5452314E13, 4.448412E-7
0x1b3f8c61f726330d4ae983c30a437f41ce5b40a0, 1.12363118E13, 6.644543E-8
0x2b5634c42055806a59e9107ed44d43c426e58258, 6.4785817E14, 0.0019361171
0xe6392c5152cbe06d79971db7398fb23f8cf3a740, 4.99999998E11, 1.4393999E-8
0x590f388c7960367c6aada8716d2f39ccbf699388, 7.8955004E10, 2.2729563E-9
0x67aefbef23dac75f43e7325debb7fb8d588a8c7f, 1.00100001E12, 7.525979E-9
0x00bc2f60c7531c79048fda2529c81009158980f7, 2.00657273E12, 5.7765213E-8
0x8c921a01d6366b16df94ab06736ac9ff609c7fb2, 3.10175203E11, 8.929324E-9
0xd8fd0eac52fd065b602fe515135290df2c2493ba, 1.10187135E11, 3.172067E-9
